snapshot_time,weekday,bet_name,ticker,slug,market_id,expiry_date,week_id,strike,days_to_expiry,spot_price,moneyness_pct,implied_volatility,yes_price,no_price,rn_yes,rn_no,best_side,ΔP,time_normalized_ΔP,rank_ΔP,resolved,outcome,inferred_winner,collected_at_utc,yes_token_id,no_token_id,row_id,snapshot_time_utc,p_hat,ev_yes,ev_no,best_ev_lambda,best_side_lambda,lambda_used,chosen_side,trade_pnl,win
2026-01-16 19:58,Friday,Will Apple (AAPL) finish week of January 12 above $255?,AAPL,aapl-above-on-january-16-2026,1146463,2026-01-16,2026-01-16,255.0,0.0427615,256.5799866,0.6196026,1e-05,0.5025,0.4975,1.0,0.0,BUY_YES,0.4975,24.875,1.0,True,1,Yes,2026-01-17 08:58:59.914130+00:00,115055560880908047521526756986360470431570704760876462332499500118659267992162,110462521475739311316802916021744846048819012837400483204376871453449104329242,c1f15f8dad4fa19c73f55b1af3bc2296c4df9b64,2026-01-16 19:58:00+00:00,0.75125,0.24875000000000003,-0.24874999999999997,0.24875000000000003,BUY_YES,0.5,BUY_YES,0.49750000000000005,1
2026-01-16 19:58,Friday,Will Amazon (AMZN) finish week of January 12 above $255?,AMZN,amzn-above-on-january-16-2026,1146536,2026-01-16,2026-01-16,255.0,0.0427615,238.0899963,-6.631374,0.5078174,0.471,0.529,0.0,1.0,BUY_NO,0.471,0.9274987,1.0,True,0,No,2026-01-17 08:58:59.914130+00:00,67675071991105999541991964276755185257156616005646673585024047267887666049368,36907861628900379914746788922770221827379972770292535307975985834712051608421,8cde3a296a37e93297d1c53fa12545f708f018f7,2026-01-16 19:58:00+00:00,0.2355,-0.2355,0.23549999999999993,0.23549999999999993,BUY_NO,0.5,BUY_NO,0.471,1
2026-01-16 19:58,Friday,Will Google (GOOGL) finish week of January 12 above $330?,GOOGL,googl-above-on-january-16-2026,1146559,2026-01-16,2026-01-16,330.0,0.0427615,329.7399902,-0.0787908,0.0483494,0.56,0.44,0.066776,0.933224,BUY_NO,0.493224,10.2012434,1.0,True,0,No,2026-01-17 08:58:59.914130+00:00,114382732641352885252558526985702066492902739427649124873719762062154072079494,95001945731152814676846381775679401814522691671582952442917148692413246485600,0c48ee6d8a36a3a173580a935dcedcebb23a3481,2026-01-16 19:58:00+00:00,0.313388,-0.24661200000000005,0.246612,0.246612,BUY_NO,0.5,BUY_NO,0.56,1
2026-01-16 19:58,Friday,Will Meta (META) finish week of January 12 above $610?,META,meta-above-on-january-16-2026,1146584,2026-01-16,2026-01-16,610.0,0.0427615,623.6049805,2.2303247,1e-05,0.5255,0.4745,1.0,0.0,BUY_YES,0.4745,23.725,1.0,True,1,Yes,2026-01-17 08:58:59.914130+00:00,85313774298707571389739299464031781038254891856047044637158513579004042875577,68814672557362111341287439575354880371913522120178036852630631172348247718628,720a23bf2fa12f7189628419a3e497c7e4c44ec4,2026-01-16 19:58:00+00:00,0.76275,0.23725000000000007,-0.23725000000000002,0.23725000000000007,BUY_YES,0.5,BUY_YES,0.47450000000000003,1
2026-01-16 19:58,Friday,Will Microsoft (MSFT) finish week of January 12 above $440?,MSFT,msft-above-on-january-16-2026,1146504,2026-01-16,2026-01-16,440.0,0.0427615,462.0400085,5.0090929,1e-05,0.563,0.437,1.0,0.0,BUY_YES,0.437,21.85,1.0,True,1,Yes,2026-01-17 08:58:59.914130+00:00,3473617962038284849831502771272464118285403202657185044203448116314397819421,18890566009096389576759369386482461007886135320987451437444977707757608889258,81bdc6904be880c3b97309950c46c2aba4fc4d08,2026-01-16 19:58:00+00:00,0.7815,0.21850000000000003,-0.21849999999999997,0.21850000000000003,BUY_YES,0.5,BUY_YES,0.43700000000000006,1
2026-01-16 19:58,Friday,Will NVIDIA (NVDA) finish week of January 12 above $190?,NVDA,nvda-above-on-january-16-2026,1146642,2026-01-16,2026-01-16,190.0,0.0427615,187.8849945,-1.1131608,0.1328212,0.1155,0.8845,0.0,1.0,BUY_NO,0.1155,0.8695901,1.0,True,0,No,2026-01-17 08:58:59.914130+00:00,114958715571880458476820922292314088861159537594026387549965043415865661622943,36614987249247462770373339302942862794354497876509550930670084788594539910051,6827e01a0615bdcd41f15b9e4003933aef1636e1,2026-01-16 19:58:00+00:00,0.05775,-0.05775,0.05775000000000008,0.05775000000000008,BUY_NO,0.5,BUY_NO,0.11550000000000005,1
2026-01-16 19:58,Friday,Will Opendoor (OPEN) finish week of January 12 above $7.00?,OPEN,open-above-on-january-16-2026,1146703,2026-01-16,2026-01-16,7.0,0.0427615,6.7498999,-3.5728591,0.6406286,0.458,0.542,1e-07,0.9999999,BUY_NO,0.4579999,0.7149227,1.0,True,0,No,2026-01-17 08:58:59.914130+00:00,46768252111209528945351127915671444464530797970637851605856280082855521053052,7826188209457457007761182343869029867474806377693616316426544275221905236042,98749b4f1ba72192f7dfd4e5accf626814e7ccff,2026-01-16 19:58:00+00:00,0.22900005,-0.22899995,0.22899994999999995,0.22899994999999995,BUY_NO,0.5,BUY_NO,0.45799999999999996,1
2026-01-16 19:58,Friday,Will Palantir (PLTR) finish week of January 12 above $172?,PLTR,pltr-above-on-january-16-2026,1146684,2026-01-16,2026-01-16,172.0,0.0427615,171.1600037,-0.48837,0.1386805,0.52,0.48,0.0005551,0.9994449,BUY_NO,0.5194449,3.7456232,1.0,True,0,No,2026-01-17 08:58:59.914130+00:00,92771500262092686152330159554669793662039807656423620887928881027704311437426,29528107697757855512014729191723986251246613770918321201660869470761028547422,99234b7a27f49864211f1bd23f629dddad33726e,2026-01-16 19:58:00+00:00,0.26027755,-0.25972245,0.25972244999999994,0.25972244999999994,BUY_NO,0.5,BUY_NO,0.52,1
2026-01-16 19:58,Friday,Will Tesla (TSLA) finish week of January 12 above $445?,TSLA,tsla-above-on-january-16-2026,1146619,2026-01-16,2026-01-16,445.0,0.0427615,440.2399902,-1.0696651,0.120126,0.335,0.665,0.0,1.0,BUY_NO,0.335,2.7887385,1.0,True,0,No,2026-01-17 08:58:59.914130+00:00,61866077353000726027432259875369084269987289863959717686918066951441649744779,84757664315713010803885221277692479782186817515602323470690647284604160570450,ecf368aa8a2d03df7d9606693abb934d6300ebc6,2026-01-16 19:58:00+00:00,0.1675,-0.1675,0.16749999999999998,0.16749999999999998,BUY_NO,0.5,BUY_NO,0.33499999999999996,1
